"18_|CHI3        TRIODOMETHANE                       393.732    396.16       49116    79455    53.12         3495    11266      0.281   0.193"
"19 |CHN         HYDROGEN CYANIDE                     27.026    259.91       298.85   456.65   53.91         138.6   0.1950 |   0.197   0.410"
"20 |CHNS         ISOTHIOCYANIC-ACID                   59.086      -"
"21 _[CH2BrCI     BROMOCHLOROMETHANE                  129.384    185.20       34120    557.00   68.10        188.0 0.6882 |.0.276   0.220 |"
"22 |CH2Br2       DIBROMOMETHANE                      173.835    22060        37010    611.00   71.70        223.0 0.7795 0.315 0210 |"
"23 |CH2CIF       CHLOROFLUOROMETHANE                  68.478    14016        264.06   42491    51.31        1585 04320 0.230       0.199"
"24 |CH2CI2       DICHLOROMETHANE                      84.932    178.01       31290    51000    60.80        1850 04591 0.265 | 0.192|"
"25 [CH2F2        DIFLUOROMETHANE                      52024     137.00       22150    351.60   58.30        121.0 04300 0.241 |0.276 |"
"26 [CH212        DIIODOMETHANE                       267.836    279.25       45515    747.00   54.70        2720 0.9847 0.240      0141"
"27 _[CH20        FORMALDEHYDE                         30.026    181.15       254.05   408.00   6586         1050 0.2860 0.204      0.282 |"
"28 |CH202         FORMIC ACID                          46.026    28155        37371    580.00   73.90        1250 0.3682 0.192 0.473"
"29 |CH3Br        METHYL BROMIDE                       94.939    17955        276.71   467.00   80.00        1560 0.6086 0.321      0.192 |"
"30 [CH3CI        METHYL CHLORIDE                      50.488    17545        248.93   41625    66.79        139.0 0.3632 0.268     0.153 |"
"31 |CH3CI3Si     METHYL TRICHLOROSILANE              149.478    19535        339.55   517.00   3530         340.0 04396 0.279      0.263"
"32 |CH3F         METHYL FLUORIDE                      34033     13135        194.82   317.70   58.77        1130 0.3012 0.251      0.204"
"33 _|CH3l        METHYLIODIDE                        141.939    206.70       31558    528.00   73.70        1850 07672 0.311       0193"
"34 |CH3NO        FORMAMIDE                            45041     27570        493.00   771.00   78.00        163.0 0.2763 0.198     0.453 |"
"35 |CH3NO2       NITROMETHANE                         61.040    244.60       374.35   588.15   63.13        1734 0.3520 0.224      0.348"
"36 [CH3NO2       METHYL-NITRITE                       61.040    25616        26116     oo       eeeen        e       oo e           e"
"37 _|CH3NO3      METHYL-NITRATE                       77.040    190.86       339.16    e        s|           con     e[ e|          e"
"38 |CH4          METHANE                              16.043     90.67       111.66   190.58   46.04         993    0.1616 0.288   0.011"
"39 |CH4CI2Si     METHYL DICHLOROSILANE               115.034    18255        31470    483.00   3950         289.0 0.3980 0.284     0.276 |"
"40 |CH40         METHANOL                             32042     17547        337.85   51258    80.96        117.8 0.2720 0.224     0.566"
"41 |CH403S       METHANESULFONIC ACID                 96.107    292.81       561.00    -        e           220.0 04369 -|          e"
"42 |CH4S         METHYL MERCAPTAN                     48.109    150.18       279.11   469.95   72.35        1450 0.3318 0.268 0.146"
"43 |CH5CISI      METHYL CHLOROSILANE                  80.589    139.05       281.85   44200    4170         246.0 0.3276 0.279     0.225"
"44 |CHSN         METHYLAMINE                          31.057    179.69       266.82   43005    7458         1540 02017 0321        0.281"
"45 |CHeSi        METHYL SILANE                        46.144    11634        21625    35250    48.40        2050 0.2251 0.339 ,0.139"
"46 |CN408        TETRANITROMETHANE                   196.033    287.05       398.85   540.00   17.40        468.0 04189 0.181 | 0516"
"47 _|CO          CARBON MONOXIDE                      28010      6815         8170    13292    3499          931   03009 0295       0.066 |"
"48 |COS          CARBONYL SULFIDE                     60.076    134.35       223.00   378.80   63.49        1351 0.4447 0272 0.097 |"
"49 |C02          CARBON DIOXIDE                       44010     21658        194.67   30419    73.82         940   04682 0274      0228"
"50 |CS2          CARBON DISULFIDE                     76.143    16158        319.37   55200    79.03        160.0 04759 0.276      0.108"
"51 |C2BrF3       BROMOTRIFLUOROETHYLENE              160.921      -          270.65   43200    44.80        239.0 06733 0.298 0.175"
"52 |C2BraF4      1,2-DIBROMOTETRAFLUOROETHANE        259.824    16265        32041    487.80   33.93        3410 07619 0.285 0.250"
"53 |C2CIF3       CHLOROTRIFLUOROETHYLENE             116.470    11500        24530    379.15   4053         212.0 05494 0.273 0.264"
"54 |C2CIF5       CHLOROPENTAFLUOROETHANE             154.467    17371        23404    35315    3157         2520 0.6130 0.271      0.251"
"55 |C2CI2F4      1,2-DICHLOROTETRAFLUOROETHANE       170.921    17915        27692    41885    3263         2937 05820 0.275       0.252"
"56 |C2CI3F3      1,1,2-TRICHLOROTRIFLUOROETHANE      187.375    238.15       32075    487.25   3415         3253 0.5760 0.274      0.255"
"57 |c2cCl4       TETRACHLOROETHYLENE                 166.833    250.80       394.40   620.00   44.90        2480 06687 0.216 0.214"
"58 |C2CI4F2      1,1,2,2-TETRACHLORODIFLUOROETHANE   203.830    299.15       366.00   551.00   3340         351.0 0.5807 0.264     0.291 |"
"59 |C2C140       TRICHLOROACETYL CHLORIDE            181.832      -          391.15   590.00   41.00        3320 05477 0.277       0.348"
"60 |C2CI6        HEXACHLOROETHANE                    236.738    459.95       460.00   698.00   33.40        4120 0.5746 0.237      0.221"
"61 |C2F4         TETRAFLUOROETHYLENE                 100.016    142.00       19751    30645    39.44        172.0 05815 0.266 0.226"
"62 |C2F6         HEXAFLUOROETHANE                    138.012    17245        19495    292.80   29.79        2240 06161 0.274       0.245"
"63 |C2HBrCIF3    HALOTHANE                           197.382       -weeme-   32335    521.00   39.20        296.0 0.6668 0.268     0.091"
"64 |C2HCIF2      2-CHLORO-1,1-DIFLUOROETHYLENE        98.479    134.65       25455    40055    44.58        197.0 0.4999 0.264     0.219"
"65 |C2HCI3       TRICHLOROETHYLENE                   131.388    188.40       360.10   571.00   49.10        2560 05132 0.265 | 0.217 |"
"66 |C2HCI30      DICHLOROACETYL CHLORIDE             147.387      e          382.15   579.00   4610         288.0 0.5118 0.276 | 0.371"
"67 |C2HCI30      TRICHLOROACETALDEHYDE               147.387    216.00       370.85   56500    44.10        288.0 05118 0270 | 0.332"
"68 |C2HCI5       PENTACHLOROETHANE                   202293     244.15       433.03   66500    36.80        369.0 0.5482 0.246 | 0.246|"
"69 |C2HF3        TRIFLUORQETHENE                      82025      9453        22101    34722    4516         1825 04495 |0.286 0.238"
"70 |C2HF302      TRIFLUOROACETIC ACID                114.024    257.90       34495    49125    3258         204.0 |05589 ' 0.163 | 0.524"
"71_|C2HF5        PENTAFLUOROETHANE                   120022     17015        22515    34200    3440         2160 |05557 | 0.261 ⋤ 0.259"
"72 |C2H2         ACETYLENE                            26.038    19240        189.15   308.32   6139         1130 02305 0271 0.187"
"73 |C2H2Br4      1,1,2,2-TETRABROMOETHANE            345654     27315        516.65   82400    46.00        401.0 0.8620 0.269     0.177"
"74 |C2H2CI2      1,1-DICHLOROETHYLENE                 96.943    15065        304.71   48200    51.90        2240 04328 0290 0.272 |"
"75 |C2H2CI2      cis-1,2-DICHLOROETHYLENE             96.943    19315        33365    527.00   51.90        2240 0.4328 0.265      0.264 |"
"76 |C2H2CI2      trans-1,2-DICHLOROETHYLENE           96.943    22335        320.85   508.00   51.90        224.0 0.4328 0.275     0.264"
"77 _|C2H2CI20    CHLOROACETYL CHLORIDE               112.943    25115        37915    581.00   51.10        2450 0.4610 0.259      0.358"
"_78_|C2H2CI20     DICHLOROACETALDEHYDE                112.943    22300        36200    555.00   49.50        2450 04610 0.263 0.344"
"7"
"            Table 1-1 CRITICAL PROPERTIES AND ACENTRIC FACTOR - ORGANIC COMPOUNDS (continued)"
"MW         T         Te       Tc       Pc       Ve        RHO."
"NO      FORMULA                     NAME          g/mol       K         K        K        bar    |cm3/mol|   gicm3    Z:       OMEGA"
"|79     [C2H2CI202   DICHLOROACETIC ACID           128942    28655      467.15   686.00    51.70    2650 0.4866        0.240     0.555"
"80     |C2H2CI3F    1,1,1-TRICHLOROFLUOROETHANE   151394     -——       366.00   565.00    39.90    2940 05149         0.250     0.250"
"L 81    |C2H2Cl4     1,1,1,2-TETRACHLOROETHANE     167.849   202.94     40365    624.00    4020     3250 05165         0.252     0.242"
"| 82    |C2H2CH4     1,1,2,2-TETRACHLOROETHANE     167.849   22935      41825    64500     40.90    3250 | 05165       0.248     0.259"
"| 83    |C2H2F2      1,1-DIFLUOROETHYLENE          64.035    129.15     187.50   30280     4458     1540 04158         0273      0.139"
"| 84    |C2H2F2      cis-1,2-DIFLUOROETHENE        64.035    107.90     247.86   39467     4769     1635 03917         0.238     0210 |"
"85   |C2H2F2      trans-1,2-DIFLUORQETHENE      64.035    107.90     24786    39467     4769     1635 03917         0238       0.210"
"86   |C2H2F4      1,1,1,2-TETRAFLUOROETHANE     102.031   17215      24715    380.00    36.90    2030 05026 .       0.237 |   0239 |"
"87 |C2H20         KETENE                        42,037    12200      223.34   370.00    58.10    1440       02919   0272 | 0.126 |"
"88 |C2H204        OXALIC ACID                    90.036   46265      569.00   804.00    7020     2050 04392 0215       0918 |"
"89 |C2H3Br        VINYL BROMIDE                 106.950   135.35     288.95   473.00    71.80    2000 0.5348 0.365 | 0282"
"90 |C2H3ClI       VINYL CHLORIDE                 62.499   119.36     259.78   43200     56.70    179.0 0.3492 0.283    0.101"
"| 91 |C2H3CIF2       1-CHLORO-1,1-DIFLUOROETHANE   100.495   14235      26314    41020     4124     2310 0.4350 0.279     0.237"
"92 [C2H3CIO       ACETYL CHLORIDE                78.498   160.30     32390    508.00    57.40    196.0 0.4005 0.266    0.334"
"93 [C2H3CIO       CHLOROACETALDEHYDE             78.498     -        35800    555.00    53.70    201.0 0.3905 0.234    0.330"
"94 |C2H3CIO2      CHLOROACETIC ACID              94.497   33315      46250    686.00    57.80    221.0 04276 0.224     0.551"
"95 |C2H3CIO2      METHYL CHLOROFORMATE           94.497     ———      34400    52500     5360     2210 04276 0.271      0.393"
"96 |C2H3CI3       1,1,1-TRICHLOROETHANE         133404    24275      34723    54500     4296     2810 0.4747 0.266     0216"
"97 |C2H3CI3       1,1,2-TRICHLOROETHANE         133.404   23650      387.00   602.00    44.80    2810 04747 0252       0.260"
"98 |C2H3F         VINYL FLUORIDE                 46.044   11265      20095    327.80    5239     1440 0.3198 0277      0.189"
"99 |C2H3F3        1,1,1-TRIFLUOROETHANE          84041    161.85     22575    34625     3758     1940 04332 0.253      0.253"
"100 |C2H3N         ACETONITRILE                   41.053   22932      35475    54550     48.33    1730 02373 0.184      0.338"
"101 |C2H3NO        METHYL ISOCYANATE              57.052   256.15     31200    505.00    51.90    190.0 0.3003 0.235    0.175"
"102 |C2H4          ETHYLENE                       28054    104.01     169.47   28236     5032     1291    0.2174 0277   0.085"
"103 |C2H4Br2       1,1-DIBROMOETHANE             187.862   210.15     381.15   628.00    60.30    2760 0.6807 0.319     0.125"
"104 |C2H4Br2       1,2-DIBROMOETHANE             187.862   28294      40451    650.15    5477     2616 0.7182 0.265     0.207"
"105 |C2H4CI2       1,1-DICHLOROETHANE             98.959   17619      33045    523.00    50.66    2400 0.4123 0.280     0.244"
"106 |C2H4CI2       1,2-DICHLOROETHANE             98.959   237.49     35659    561.00    5370     2200 0.4498 0.253     0.288"
"107 |C2H4CI20      BIS(CHLOROMETHYL)ETHER        114959    23165      37800    579.00    4580     2580 0.4456 0.245     0.324"
"| 108 |C2H4F2        1,1-DIFLUOROETHANE             66.051   156.15     24735    386.60    4499     181.0 0.3649 0253     0.263"
"| 109 |C2H4F2        1,2-DIFLUOROETHANE             66.051     —momm-   303.65   476.00    43.40    2020 03270 0222       0.224 |"
"| 110 _|C2H4I2       1,2-DIIODOETHANE              281.863   356.16     473.16   74991     47.30    3235 0.8713 0245 | 0223 |"
"| 111 [C2H40         ACETALDEHYDE                  44053     15015      29355    46100     5550     157.0 02806 0.227 | 0.317 |"
"112 |C2H40         ETHYLENE OXIDE                44.053    161.45     28385    469.15    71.94    1403 03140 0259       0.198"
"113 |C2H40S        THIOACETIC-ACID               76.113    150.16     360.16   577.34    69.21    2195 03468 0317       0304 |"
"114 |C2H402        ACETIC ACID                   60.053    289.81     391.05   59271     57.86    1710 0.3512 0.201     0462 |"
"115 |C2H402        METHYL FORMATE                60.053    17415      304.90   48720     59.98    1720 0.3491 0.255     0.254"
"116 |C2H4S         THIACYCLOPROPANE              60.114    16537      328.07   555.00    73.80    1515 0.3968 0.214     0.154"
"117 |C2H5Br        BROMOETHANE                   108.966   15455      31150    503.80    6232     2149 05070 0.320      0.183"
"118 |C2H5CI        ETHYL CHLORIDE                64514     13675      28542    460.35    5269     2000 0.3226 0.275     0.204"
"119 |C2H5CIO       2-CHLOROETHANOL               80.514    20565      401.75   585.00    59.20    2120 0.3798 0.258     0.637"
"120 |C2H5F         ETHYL FLUORIDE                48.060    12995      23545    37531     5028     164.0 0.2930 0.264    0.209"
"121 |C2HS5I        ETHYL IODIDE                  155.966   162.05     34545    561.00    59.90    238.0 0.6553 0.306    1.137"
"122 |C2H5N         ETHYLENEIMINE                 43068     19520      329.00   537.00    6850     173.0 0.2489 0.265    0.089"
"123 [C2H5NO        ACETAMIDE                     59.068    354.15     49430    761.00    66.00    2150 0.2747 0.224     0.189"
"124 |C2H5NO        N-METHYLFORMAMIDE             59.068    269.35     472.66   721.00    56.20    2150 0.2747 0.202     0.192"
"125 |C2H5NO2       NITROETHANE                   75.067    18363      38722    593.00    51.60    2360 0.3181 0.247     0.265"
"126 |C2H5NO3       ETHYL-NITRATE                 91.066    178.56     360.36    ∙∙⋅−⋅∙∙⋅−∙⋅⋅−−     ⋅−⋅⋅⋅∙−⊷⋅∙∙⋅⋅⋅⋅∙∙−−⋅∙−⋅⋅⋯"
"127C2H6            ETHANE                        30.070     90.35     18455    30542     4880     147.9 0.2033 0.284    0.099"
"128 |C2H6AICI      DIMETHYLALUMINUM CHLORIDE     92.054    25215      399.15   619.00    36.20    3200 0.2877 0225      0.183"
"129 |C2H60         DIMETHYL ETHER                46.069    13166      24831    400.10    5370     1700 02710 0.274      0.204"
"130 |C2H60         ETHANOL                       46.069    159.05     35144    51625     63.84    1669 0.2760 0.248     0.637"
"131 |C2H60S        DIMETHYL SULFOXIDE            78.135    291.67     46215    72600     56.50    227.0 0.3442 0.212    0.209"
"132 [C2H602        ETHYLENE GLYCOL               62.068    260.15     47045    64500     7530     191.0 0.3250 0.268    1.137"
"133 [C2H604S       DIMETHYL SULFATE              126133    24135      46195    75800     51.60    293.0 0.4305 0.240    0.089"
"134 |C2H6S         DIMETHYL SULFIDE              62.136    174.88     31048    503.04    5530     2009 0.3093 0.266     0.189"
"135 |C2H6S         ETHYL MERCAPTAN               62.136    12526      308.15   499.15    54.90    207.0 0.3002 0.274    0.192"
"|136 |C2H6S2         DIMETHYL DISULFIDE            94.202    188.44     382.90   60600     53.60    2520 0.3738 0.268     0265 |"
"137 |C2H7N         DIMETHYLAMINE                 45084     180.96     280.03   43765     53.09    187.0 0.2411 0273     0.294"
"138 |[C2H7N        ETHYLAMINE                    45084     19215      28973    456.15    56.24    1820 0.2477 0270      0.285"
"139 |C2H7NO        MONOETHANOLAMINE              61.084    28365      44415    638.00    68.70    2250 0.2715 0281      0.797"
"140 |C2H8N2        ETHYLENEDIAMINE               60.099    28429      39041    59300     62.90    2640 0.2276 0.337     0.479"
"141 |C2H8SI        DIMETHYL SILANE               60.171    12293      25355    40200     3560     2580 0.2332 0.275     0.132"
"142 |C2N2          CYANOGEN                       52036    24525      25200    400.15    59.78    1950 0.2669 0.350     0.279"
"143 |C3F6          HEXAFLUOROPROPYLENE           150.023   116.65     24355    368.00    29.00    268.0 0.5598 0.254    0.204"
"144 |C3F60         HEXAFLUOROACETONE             166.023   15115      24588    357.14    28.37    329.0 0.5046 0.314    0.364"
"145 |C3F8          OCTAFLUOROPROPANE             188.020   12546      23640    34505     26.80    299.0 0.6288 0.279    0.326"
"146 |C3H2N2        MALONONITRILE                 66.062    30490      49150    71500     40.40    2480 0.2664 0.169     0.509"
"147 |C3H3Cl        PROPARGYL CHLORIDE            74.510      ——       331.00   54100     53.00    211.0 0.3531 0.249    0.152"
"148 |C3H3N         ACRYLONITRILE                 53064     189.63     350.50   535.00    44.80    212.0 0.2503 0.214    0.350"
"149 |C3H3NO        OXAZOLE                        69.063     ——       34265    554.00    63.20    237.0 0.2914 0.325    0.233"
"150 |C3H4          METHYLACETYLENE               40.065    17045      24994    40239     5628     164.0 0.2443 0276     0.216"
"151 |C3H4          PROPADIENE                    40065     136.87     23865    393.15    5470     1620 0.2473 0.271     0.160"
"152 |C3H4CI2       2,3-DICHLOROPROPENE           110.970   19150      36575    577.00    43.80    277.0 0.4006 0.253    0.206"
"153 |C3H40         ACROLEIN                       56.064   18545      32584    506.00    50.00    197.0 0.2846 0.234    0.320"
"154 |C3H40         PROPARGYL ALCOHOL              56064    22135      38675    58000     6530     176.0 0.3185 0.238    0.555"
"155 |C3H402        ACRYLIC ACID                   72064    28665      414.15   61500     56.60    208.0 0.3465 0.230    0.518"
"156 |C3H402        beta-PROPIOLACTONE             72064    23975      43515    686.00    69.10    1950 0.3696 0.236     0.345"
""
"8"
"        Table 1-1 CRITICAL PROPERTIES AND ACENTRIC FACTOR - ORGANIC COMPOUNDS (continued)"
"MW        T,        Te        Te      Pc       Vc        RHO."
"NO    FORMULA                    NAME         g/mol       K         K        K       bar   |[cm3/moll   gicm3   Zc   |OMEGA"
"167 [C3H402     VINYL FORMATE                 72064      -       320.00    498.00   50.20  217.0 0.3321 0.263 0.285"
"158 |C3H403     ETHYLENE CARBONATE            88.063   309.55    511.15    790.00   67.70  193.0 0.4563 0.199 0.416"
"159 [C3H403     PYRUVIC ACID                  88.063   286.75    438.15    634.52   56.50  239.0 0.3685 0.256 0.670"
"160 |C3HSBr     3-BROMO-1-PROPENE            120.977   15376     34316     540.20   51.39  2465 0.4908 0.282 0.273"
"161 |C3H5CI     2-CHLOROPROPENE               76.525   13575     295.80    478.00   47.10  2340 0.3270 0.277   0.153"
"162 |C3H5CI     3-CHLOROPROPENE               76525    138.65    31811     514.15   4710   2340 03270 0.258 0.154"
"163 |C3H5CIO    alpha-EPICHLOROHYDRIN         92525    21595     389.26    610.00   49.00  233.0 03971 0.225 0.256"
"164 |C3H5CIO2   METHYL CHLOROACETATE         108.524   241.03    402.97    600.00   4500   270.0 0.4019 0.244  0.434"
"165 |C3H5CIO2   ETHYL CHLOROFORMATE          108.524   192.00    366.00    508.15   4500   2740 03961 0.292 0.835"
"166 |C3H5CI3    1,2,3-TRICHLOROPROPANE       147.431   25845     430.00    652.00   38.70  3340 0.4414 0238 0.306 |"
"167 |C3HS5I     3-I0DO-1-PROPENE             167.977   17386     37516     59581    4529   2725 06164 0.249 0.202 |"
"168 |C3H5N      PROPIONITRILE                 55079    180.26    370.50    564.40   4185   2290 0.2405 | 0.204 0325"
"169 |C3H5NO     ACRYLAMIDE                    71079    35765     46575     71000    57.30  260.0 0.2734 0252 0.196 |"
"170 |C3HSNO     HYDRACRYLONITRILE             71079    22715     494.15    690.00   48.90  243.0 [0.2925 0.207 0.826"
"171_|C3H5NO     LACTONITRILE                  71079    23300     457.00    64300    50.30  2430 0.2925 0.229   0.796"
"172 |C3H5N309   NITROGLYCERINE               227.088   286.15    523.00    680.00   30.00  419.0 05420 0.222   1.184"
"173 |C3H6       CYCLOPROPANE                  42.081   14573     24037     397.91   5575   162.8 0.2585 0.274  0.134"
"174 |C3H6       PROPYLENE                     42.081    87.90    22543     364.76   46.13  181.0 0.2325 0.275 0.142"
"175 _|C3H6Br2   1,2-DIBROMOPROPANE           201.888   217.96    413.16    63411    5407   3215 0.6280 0.330 0.384"
"176 |C3H6CI2    1,1-DICHLOROPROPANE          112986      -——     36125     560.00   4240   2910 0.3883 0.265 0.253"
"177_|C3H6CI2    1,2-DICHLOROPROPANE          112.986   17271     369.52    57200    4240   2910 0.3883 0.259   0.251"
"178 |C3H6CI2    1,3-DICHLOROPROPANE          112.987   17365     39355     603.00   4150   2910 0.3883 0.241   0.292"
"179 |C3H6CI2    2,2-DICHLOROPROPANE          112986    239.36    34246     53946    41.04  2905 0.3889 0.266 0.198"
"180 |C3H6I2     1,2-DIIODOPROPANE            295889    25316     500.16    780.49   4206 3735 07922 0.242 0.237"
"181_|C3H60      ACETONE                       58.080   178.45    32944     508.20   47.02 209.0 02779 0.233 0.306"
"182 |C3H60      ALLYL ALCOHOL                 58.080   144.15    370.23    54505    56.20  208.0 0.2792 0.258 0572"
"183 |C3HB0      METHYL VINYL ETHER            58.080   151.15    278.65    437.00   46.70  2100 0.2766 0.270   0.237"
"184 |C3H60      n-PROPIONALDEHYDE             58.080   193.15    321.15    496.00   4660   2100 0.2766 0.237   0.302"
"185 |C3H60      1,2-PROPYLENE OXIDE           58.080   161.22    307.05    48225    49.24  1860 0.3123 0.228 0.271"
"186 _|C3H60     1,3-PROPYLENE OXIDE           58.080     -—      32100     520.00   57.50  188.0 0.3089 0.250 0.201"
"187 |C3H602     ETHYL FORMATE                 74079    19355     32746     50840    4742   2290 03235 0257     0.285"
"188 |C3H602     METHYL ACETATE                74079    17515     330.09    506.80   46.90  228.0 0.3249 0.254  0.325"
"189 |C3H602     PROPIONIC ACID                74079    25245     414.32    604.00   4530   2300 0.3221 0.207 0536"
"190 |C3HB602S   3-MERCAPTOPROPIONIC ACID     106.145   290.65    501.00    729.00   50.20  2810 0.3777 0.233 0.587"
"191 |C3H603     LACTIC ACID                   90.079   291.15    447.00    616.00   59.65  216.9 0.4153 0.253  1.035"
"192 |C3H603     METHOXYACETIC ACID           90.079    281.00    478.26    691.00   49.80  251.0 0.3589 0.218  0.630"
"193 |C3H603     TRIOXANE                     90.079    334.65    387.65    604.00   58.20  206.0 0.4373 0.239  0.334"
"194 |C3H6S      THIACYCLOBUTANE              74140     199.96    368.13    603.00   61.00  1995 0.3716 0.228   0.195"
"195 |C3H7Br     1-BROMOPROPANE               122.993   163.15    344.15    544.00   5390   2660 04624 0.317    0285 |"
"196 |C3H7Br     2-BROMOPROPANE               122.993   184.15    33256     532.00   5510   266.0 04624 0.331   0.243"
"197 |C3H7CI     ISOPROPYL CHLORIDE           78.541    155.97    308.85    489.00   4540   247.0 0.3180 0.276  0.224"
"198 |C3H7CI     n-PROPYL CHLORIDE            78541     150.35    319.67    50315    45.80  247.0 0.3180 0.270  0.228"
"199 |C3H7F      1-FLUOROPROPANE              62.087    114.16    269.95    422,00   4157   2215 0.2803 0.263 0.227"
"200 |C3H7F      2-FLUOROPROPANE              62.087    139.80    263.81    41568    42.00 2155 0.2881 0.262 0.204"
"201 [C3H7I      ISOPROPYL IODIDE             169.993   183.15    36265     578.00   51.20  290.0 0.5862 0.309  0.238"
"202 |C3H7I      n-PROPYL IODIDE              169.993   171.85    37560     593.00   50.30  290.0 0.5862 0.296 0.258"
"203 |C3H7N      ALLYLAMINE                   57.095    184.95    32645     505.00   51.70  247.0 0.2312 0.304  0.327"
"204 |C3H7N      PROPYLENEIMINE               57.095    2290.00   334.00    529.00   54.20  208.0 0.2745 0.256 0.257"
"205 [C3H7NO     N,N-DIMETHYLFORMAMIDE        73.095    21272     42615     647.00   44.20  267.0 0.2738 0.219  0.376"
"206 [C3H7NO     N-METHYLACETAMIDE            73.095    30115     47815     71800    49.80  267.0 0.2738 0.223 0.435"
"207 [C3HINO2    1-NITROPROPANE               89.094    169.16    404.33    60500    43.50  288.0 0.3094 0.249  0.412"
"208 |C3H7NO2    2-NITROPROPANE               89.094    181.83    39340     59400    4450   288.0 0.3094 0.260  0.376"
"209 |C3H7NO3    PROPYL-NITRATE               105.093   17316     383.16     e        ceeee  ---------------"
"210 |C3H7NO3    ISOPROPYL-NITRATE            105.093   17316     373.66     —eme     e|     e     e -"
"211CSH8         PROPANE                      44.096     8546     231.11    369.82   4249   2029 0.2174 0.280 0.152"
"212_|C3H80      ISOPROPANOL                  60.096    18528     35541     508.31   47.64  2201 0.2730 0.248 0.669"
"213 |C3H80      METHYL ETHYL ETHER            60.096   160.00    280.50    437.80   43.98  2210 0.2719 0267    0.219"
"214 |C3H8O      n-PROPANOL                   60.096    146.95    370.35    53671    51.70  2185 0.2750 0.253 0.628"
"215 [C3H802     2-METHOXYETHANOL              76.095   188.05    397.55    564.00   50.10  242.0 0.3144 0.259  0.731"
"216 |C3H802     METHYLAL                      76.095   168.35    31500     480.60   39.52  2130 0.3573 0211    0.290 |"
"217 [C3H802     1,2-PROPYLENE GLYCOL          76.095   21315     460.75    626.00   61.00  239.0 0.3184 0.280  1.107"
"218 |C3H802     1,3-PROPYLENE GLYCOL          76.095   24645     48755     65800    69.20  217.0 0.3507 0.235  1.152 |"
"219 |C3H8O3     GLYCEROL                      92095    291.33    563.15    723.00   40.00  264.0 0.3488 0.176  1.320"
"220 |C3H8S      n-PROPYLMERCAPTAN             76.163   159.95    340.87    536.00   46.30  254.0 0.2999 0.264  0.235"
"221 |C3H8S      ISOPROPYL MERCAPTAN           76.163   14261     32571     517.00   47.50  254.0 0.2999 0.281  0.212"
"222 |C3H8S      ETHYL-METHYL-SULFIDE          76.156   167.20    34015     532.80   4250   2575 0.2958 0.262 0.216"
"223 [C3H9N      n-PROPYLAMINE                 59.111   19015     32165     496.95   4742   260.0 0.2274 0.298 0.296"
"224 [C3HON      ISOPROPYLAMINE                59.111   177.95    30555     471.85   4539   221.0 0.2675 0.256 0.279"
"225 [C3HON      TRIMETHYLAMINE                59.111   156.08    276.02    43325    40.73  254.0 0.2327 0.287  0.209"
"226 |C3HINO     1-AMINO-2-PROPANOL            75111    27489     43261     614.00   56.70  278.0 0.2702 0.309  0.794"
